locusId	sysName	desc	setAS2 c1	setAS3 c2
gene_0373	gene_0373	gene_0373	-0.4166860535337967	-0.29217114526902227
gene_0374	gene_0374	gene_0374	-1.7121813652174969	-1.969831277126167
gene_0375	gene_0375	gene_0375	-1.9351044231461692	-1.780095611087713
gene_0376	gene_0376	gene_0376	-0.636707721866829	-0.6062071342572403
gene_0377	gene_0377	gene_0377	-1.8006753221790628	-2.1993533552430162
gene_0378	gene_0378	gene_0378	-1.4959781024233691	-1.5185044238176004
gene_0379	gene_0379	gene_0379	-0.9091050237928721	-0.8688644863425518
gene_0380	gene_0380	gene_0380	-0.662031484550974	-0.55136159513838
gene_0381	gene_0381	gene_0381	-0.14656739949842854	-0.024063582768293332
gene_0382	gene_0382	gene_0382	-1.101203162489574	-1.5308239417521625
gene_0383	gene_0383	gene_0383	0.08765993283253819	0.18545632017163927
gene_0384	gene_0384	gene_0384	-0.7342983429766825	-0.26434141097373887
gene_0385	gene_0385	gene_0385	-0.5683688896186178	-0.7253408482030177
gene_0386	gene_0386	gene_0386	-1.1979579330430155	-1.559083865073189
gene_0387	gene_0387	gene_0387	-0.6799478616706015	-0.9528183412876785
gene_0388	gene_0388	gene_0388	-1.6869192464531761	-1.8803667941463784
gene_0389	gene_0389	gene_0389	-0.8770000932289355	-1.1395347127849995
gene_0390	gene_0390	gene_0390	0.13897650229049316	0.2836846759854751
gene_0391	gene_0391	gene_0391	-0.4192011236016685	-0.018370322685159424
gene_0392	gene_0392	gene_0392	-0.8715685719915423	-1.0438712513817898
gene_0393	gene_0393	gene_0393	-0.894592020276114	-0.7945622193476237
gene_0394	gene_0394	gene_0394	-0.26956726295965466	-0.16038591100792748
gene_0395	gene_0395	gene_0395	-0.588174148062341	-0.7249243911974873
gene_0396	gene_0396	gene_0396	-0.5222233475500366	-0.7468932592061457
gene_0397	gene_0397	gene_0397	-2.0292452900144853	-2.4968295023597036
gene_0398	gene_0398	gene_0398	-0.13110170201721985	0.033022608679134924
gene_0399	gene_0399	gene_0399	-1.2598525084774364	-1.6531675710465208
gene_0400	gene_0400	gene_0400	-1.0526646418967411	-1.3469205686512178
gene_0401	gene_0401	gene_0401	-0.1137505488639269	-0.13168783735975143
gene_0402	gene_0402	gene_0402	-0.9730812197134548	-1.16514682473079
gene_0403	gene_0403	gene_0403	-1.5225446839289791	-1.3965969955369157
gene_0404	gene_0404	gene_0404	-0.9544172219753163	-1.0152642759320134
gene_0405	gene_0405	gene_0405	-1.104176629031751	-1.0571059288272004
gene_0406	gene_0406	gene_0406	-0.39387064699822893	-0.163924524942022
gene_0407	gene_0407	gene_0407	-0.8433422146241153	-0.9371407538820063
gene_0408	gene_0408	gene_0408	-0.021430668948955775	0.03314770792395863
gene_0409	gene_0409	gene_0409	-0.21434921290142495	-0.2577885114107483
gene_0410	gene_0410	gene_0410	-0.488962478330224	-0.5945324516777193
gene_0411	gene_0411	gene_0411	-0.2336908825963034	-0.2885181720661302
gene_0412	gene_0412	gene_0412	-0.7887738650482328	-0.7977766839548031
gene_0413	gene_0413	gene_0413	-0.7447362789729473	-0.9912300653210517
gene_0414	gene_0414	gene_0414	-0.9699522586040186	-1.0375413814115502
gene_0415	gene_0415	gene_0415	-1.4488271705030402	-1.2075081652125714
gene_0416	gene_0416	gene_0416	-0.9630878577944855	-1.3583368474163318
gene_0417	gene_0417	gene_0417	-1.5667554916474464	-1.7985867920739598
gene_0418	gene_0418	gene_0418	-0.4044576049419962	-0.5841566651370363
gene_0419	gene_0419	gene_0419	-0.6146795153734685	-0.3439980872510137
gene_0420	gene_0420	gene_0420	0.09423601030290402	0.34757808393242406
gene_0421	gene_0421	gene_0421	-0.41735775372057143	-0.5372899060981582
gene_0422	gene_0422	gene_0422	0.11748009777400817	0.27505790027065125
gene_0423	gene_0423	gene_0423	-0.5104511103263865	-0.2556936387152787
gene_0424	gene_0424	gene_0424	-0.21440100717784374	-0.1732862235749446
gene_0425	gene_0425	gene_0425	-0.4384096660059774	-0.35988619631388213
gene_0426	gene_0426	gene_0426	-1.686270742467093	-2.0436747831447244
gene_0427	gene_0427	gene_0427	-0.2081501629551669	-0.16545883255346172
gene_0428	gene_0428	gene_0428	-1.4528186864637767	-1.852877051630405
gene_0429	gene_0429	gene_0429	-0.8133147197070326	-1.1554468349274463
gene_0430	gene_0430	gene_0430	-1.1876791109231422	-1.1805902532580825
gene_0431	gene_0431	gene_0431	-1.0872438878587565	-1.2488198120107605
gene_0432	gene_0432	gene_0432	-1.563313246697739	-1.8660787235661087
gene_0433	gene_0433	gene_0433	-0.29150766871813255	-0.3609209636751823
gene_0434	gene_0434	gene_0434	-0.033925329464437964	-0.015189089135621957
gene_0435	gene_0435	gene_0435	-1.6225807844650268	-1.596405756316622
gene_0436	gene_0436	gene_0436	-1.6534363966713637	-1.6385017242037216
gene_0437	gene_0437	gene_0437	-0.03516174025850502	-0.007241034683395996
gene_0438	gene_0438	gene_0438	-0.04191522013514711	0.04932887814428722
gene_0439	gene_0439	gene_0439	-0.8915475536843179	-1.186764541898437
gene_0440	gene_0440	gene_0440	-0.7044933822568131	-0.44934568389283636
gene_0441	gene_0441	gene_0441	0.49685252971591287	0.9168964804662467
gene_0442	gene_0442	gene_0442	-0.03363372323515107	-0.019727296241906146
gene_0443	gene_0443	gene_0443	-1.6387195203982916	-1.778646053956141
gene_0444	gene_0444	gene_0444	-0.5469426505551682	-0.6430647778946652
gene_0445	gene_0445	gene_0445	-1.2109270458524428	-1.493967875701009
gene_0446	gene_0446	gene_0446	-0.06390292397627007	0.06547163875503631
gene_0447	gene_0447	gene_0447	-1.09138344410096	-0.7471449538253019
gene_0448	gene_0448	gene_0448	0.06063513020062232	0.20870687445753766
gene_0449	gene_0449	gene_0449	-0.8901458883353706	-1.121766871811099
gene_0450	gene_0450	gene_0450	-0.3989729995529139	-0.3841794737436812
gene_0451	gene_0451	gene_0451	-0.49709968787355735	-0.6726999930947315
gene_0452	gene_0452	gene_0452	-0.7344035297032826	-1.1203808363272874
gene_0453	gene_0453	gene_0453	0.16014319282913128	0.3352834177144757
gene_0454	gene_0454	gene_0454	-1.6207112375222104	-1.3996067175658484
gene_0455	gene_0455	gene_0455	-0.39941459060815887	-0.3658792540435419
gene_0456	gene_0456	gene_0456	-0.9656142105450813	-1.027634839115397
gene_0457	gene_0457	gene_0457	-1.2747595521359527	-1.2635008405103438
gene_0458	gene_0458	gene_0458	-0.26854139419617834	-0.3014019111237808
gene_0459	gene_0459	gene_0459	-0.2770881468688142	-0.41339351222389503
gene_0460	gene_0460	gene_0460	-0.04554083376142966	0.3011380368677057
gene_0461	gene_0461	gene_0461	-0.6236192509651854	-0.762237891493322
gene_0462	gene_0462	gene_0462	-0.917333960085611	-1.1345684474923423
gene_0463	gene_0463	gene_0463	-1.1024504549185201	-1.234645208459512
gene_0464	gene_0464	gene_0464	-0.35235497645775105	-0.26902172153112547
gene_0465	gene_0465	gene_0465	0.23557710963049924	0.5443538329392359
gene_0466	gene_0466	gene_0466	0.665310030410374	1.0885811396311178
gene_0467	gene_0467	gene_0467	-0.2888019558480245	-0.35233625341512176
gene_0468	gene_0468	gene_0468	-0.7178384739110497	-0.7241033176604688
gene_0469	gene_0469	gene_0469	-0.5025594492196449	-0.5288198809314714
gene_0470	gene_0470	gene_0470	-0.2467763830855837	-0.3711429464065905
gene_0471	gene_0471	gene_0471	-0.981492723169138	-1.0207677760682334
gene_0472	gene_0472	gene_0472	-0.5145690411520086	-0.5235256286953874
gene_0473	gene_0473	gene_0473	-0.3361727343065555	-0.1361999531912741
gene_0474	gene_0474	gene_0474	0.43519247751495016	0.9077042143816614
gene_0475	gene_0475	gene_0475	-0.8242614747590299	-0.7225299355458945
gene_0476	gene_0476	gene_0476	-0.049274695535105856	0.06390523576154254
gene_0477	gene_0477	gene_0477	-1.6780480544120668	-2.1381465262280166
gene_0478	gene_0478	gene_0478	-0.7811471897648201	-0.9831848003676736
gene_0479	gene_0479	gene_0479	0.0665283031295731	0.3311867481631678
gene_0480	gene_0480	gene_0480	-0.26933791729226136	-0.24293197123842272
gene_0481	gene_0481	gene_0481	-1.0340125322918876	-1.4678319847898251
gene_0482	gene_0482	gene_0482	-0.7776474763399754	-0.9928033750891947
gene_0483	gene_0483	gene_0483	-0.3891661390946542	-0.3242101770467669
gene_0484	gene_0484	gene_0484	-0.5618060324418171	-0.6259256748457582
gene_0485	gene_0485	gene_0485	-0.7740861355719756	-1.0951300349801982
gene_0486	gene_0486	gene_0486	-1.6384545210139105	-2.0332454108174938
gene_0487	gene_0487	gene_0487	-0.21673640966024066	-0.22748751637043085
gene_0488	gene_0488	gene_0488	-1.3232127021678952	-1.2943497902479033
gene_0489	gene_0489	gene_0489	0.7855855658236865	1.3622950472071809
gene_0490	gene_0490	gene_0490	0.08176675385824511	0.24679696590406
gene_0491	gene_0491	gene_0491	-0.7866862321994518	-1.0026869258602753
gene_0492	gene_0492	gene_0492	-1.0534908129778255	-1.3421944723391295
gene_0493	gene_0493	gene_0493	0.15050461316900773	0.3480603449182792
gene_0494	gene_0494	gene_0494	-0.9521518482583092	-1.1738379953208693
gene_0495	gene_0495	gene_0495	0.09921527907888276	0.2793261010310748
gene_0496	gene_0496	gene_0496	0.37492260552437623	0.6239958903705616
gene_0497	gene_0497	gene_0497	-0.397742742629973	-0.32476445468402326
gene_0498	gene_0498	gene_0498	-0.2886753244747834	-0.41476994636994186
gene_0499	gene_0499	gene_0499	-0.35285518931937926	-0.47072084699339906
gene_0500	gene_0500	gene_0500	0.057659485569694184	0.28030519560792416
gene_0501	gene_0501	gene_0501	-0.7677014490057523	-0.5650218230342343
gene_0502	gene_0502	gene_0502	-0.8557386144175201	-1.232651009832564
gene_0503	gene_0503	gene_0503	-0.916709678080631	-0.7576839099011261
gene_0504	gene_0504	gene_0504	-0.23455032618493968	-0.09487696753058844
gene_0505	gene_0505	gene_0505	0.10724974182672398	0.31672931146356065
gene_0506	gene_0506	gene_0506	-1.5832706920123905	-1.7712430070214398
gene_0507	gene_0507	gene_0507	-0.8573649626305154	-0.903143968766006
gene_0508	gene_0508	gene_0508	-0.905624637257917	-1.0311665973998154
gene_0509	gene_0509	gene_0509	-0.1323133998207117	-0.10748607473166516
gene_0510	gene_0510	gene_0510	-0.12741480924198353	0.16941908210437687
gene_0511	gene_0511	gene_0511	-1.9656456175359267	-2.0771354419760075
gene_0512	gene_0512	gene_0512	-2.270077465275519	-2.4452774881396597
gene_0513	gene_0513	gene_0513	-0.4936639216353316	-0.32705831655046863
gene_0514	gene_0514	gene_0514	-0.24341802571715015	-0.25636630226146373
gene_0515	gene_0515	gene_0515	-0.8827773079566146	-0.9227518314164781
gene_0516	gene_0516	gene_0516	-1.2028291644767761	-1.4711649227522199
gene_0517	gene_0517	gene_0517	-0.6192670370529761	-0.772481141954662
gene_0518	gene_0518	gene_0518	-0.678979842799223	-0.548515076574588
gene_0519	gene_0519	gene_0519	-0.526068641459003	-0.7675310948701045
gene_0520	gene_0520	gene_0520	-2.5217412549525515	-3.063183692915822
gene_0521	gene_0521	gene_0521	-1.0619642199644126	-1.1424948811820481
gene_0522	gene_0522	gene_0522	-0.685250153362469	-0.7784802764747061
gene_0523	gene_0523	gene_0523	-0.8077617165520221	-0.7197833302293645
gene_0524	gene_0524	gene_0524	-0.6373611919505489	-0.8966579188624755
gene_0525	gene_0525	gene_0525	-1.8438611554195492	-2.3427685681517785
gene_0526	gene_0526	gene_0526	-0.40547945429274423	-0.5079166564078483
gene_0527	gene_0527	gene_0527	0.040263810858946855	0.316686677403625
gene_0528	gene_0528	gene_0528	-2.053311404703366	-2.4307120177002037
gene_0529	gene_0529	gene_0529	-2.7471138075482795	-3.064150785708801
gene_0530	gene_0530	gene_0530	-1.4363914567992082	-1.6039812187607132
gene_0531	gene_0531	gene_0531	-0.5061941957788579	-0.6439280955536328
gene_0532	gene_0532	gene_0532	-1.6426834444544312	-1.8400890853522947
gene_0533	gene_0533	gene_0533	-0.6431085909957126	-0.8874203807615703
gene_0534	gene_0534	gene_0534	0.043944470744917134	0.3714071472644785
gene_0535	gene_0535	gene_0535	-0.21228832829440963	0.017090635551594985
gene_0536	gene_0536	gene_0536	-0.8614897097846693	-1.1342668733348908
gene_0537	gene_0537	gene_0537	-1.077945269823014	-0.8683060314629447
gene_0538	gene_0538	gene_0538	-0.6861183816071552	-0.9971963002867388
gene_0539	gene_0539	gene_0539	-0.42275145180430357	-0.5907553951506388
gene_0540	gene_0540	gene_0540	-0.5745780998823944	-0.800770315891407
gene_0541	gene_0541	gene_0541	-1.4199813520095788	-1.6419721704386794
gene_0542	gene_0542	gene_0542	-0.15025824588039452	0.34238926434872796
gene_0543	gene_0543	gene_0543	-0.7755558571835973	-0.5141166239831809
gene_0544	gene_0544	gene_0544	-0.948279176289003	-1.3103238425225046
gene_0545	gene_0545	gene_0545	-0.9475243456700656	-0.7926828929310008
gene_0546	gene_0546	gene_0546	-0.570929595642349	-0.6796024742387144
gene_0547	gene_0547	gene_0547	-0.03156880571073662	0.023581636583983337
gene_0548	gene_0548	gene_0548	-1.8634129358319844	-2.131691679943057
gene_0549	gene_0549	gene_0549	-1.282696975041693	-1.8619288352513443
gene_0550	gene_0550	gene_0550	-1.7286445295218922	-2.108977139774758
gene_0551	gene_0551	gene_0551	-1.063921096021087	-0.8986115413788154
gene_0552	gene_0552	gene_0552	-1.2293468850655345	-1.1114309982939918
gene_0553	gene_0553	gene_0553	-2.190585978351722	-2.2097666113316357
gene_0554	gene_0554	gene_0554	-0.9509576810208052	-0.6578426493986058
gene_0555	gene_0555	gene_0555	0.07397130168032501	0.41807443942123707
gene_0556	gene_0556	gene_0556	-2.1650475098610498	-2.1730846922497844
gene_0557	gene_0557	gene_0557	-0.8439859964198019	-0.6920806360731484
gene_0558	gene_0558	gene_0558	-0.25504869239316713	-0.11364728541864583
gene_0559	gene_0559	gene_0559	-1.1509024471959381	-1.4067150237842625
gene_0560	gene_0560	gene_0560	-1.8133732181495443	-1.7861645615008512
gene_0561	gene_0561	gene_0561	0.4816812691230365	0.795454659525415
gene_0562	gene_0562	gene_0562	-1.211034831019946	-1.490850410479682
gene_0563	gene_0563	gene_0563	-1.3443995611227182	-1.463980755358905
gene_0564	gene_0564	gene_0564	-0.41780627746314347	-0.20994405633155455
gene_0565	gene_0565	gene_0565	-0.7100880384328133	-0.21461874537714465
gene_0566	gene_0566	gene_0566	-2.15873116453589	-2.2002899441409327
gene_0567	gene_0567	gene_0567	-1.3901008852529881	-1.5060818601827526
gene_0568	gene_0568	gene_0568	-1.505360876242935	-1.7260083584282926
gene_0569	gene_0569	gene_0569	-1.7354722629128838	-2.060075715012575
gene_0570	gene_0570	gene_0570	-2.7313086054801015	-3.0453604799213583
gene_0571	gene_0571	gene_0571	-1.3561472650070288	-1.7531266904779081
gene_0572	gene_0572	gene_0572	-0.7226840901445304	-0.7029048795860118
gene_0573	gene_0573	gene_0573	-0.9445969254852605	-1.1852743931953225
gene_0574	gene_0574	gene_0574	-0.4095214453135179	-0.26766436766699775
gene_0575	gene_0575	gene_0575	-0.2294577572934658	-0.020956104955005245
gene_0576	gene_0576	gene_0576	-0.480043140799912	-0.27750600426118155
gene_0577	gene_0577	gene_0577	-1.4540726506717288	-1.6112578885689193
gene_0578	gene_0578	gene_0578	-0.24483111240115352	-0.18287648195329861
gene_0579	gene_0579	gene_0579	-1.0527394167595359	-1.1145688164031895
gene_0580	gene_0580	gene_0580	-1.2452976395089739	-1.4819424231032516
gene_0581	gene_0581	gene_0581	-1.0296079384632466	-1.2563380253690626
gene_0582	gene_0582	gene_0582	-0.6400057187191818	-0.7763077702329624
gene_0583	gene_0583	gene_0583	-0.7970044137959943	-0.619618436604298
gene_0584	gene_0584	gene_0584	-0.6765165840454853	-0.455784921970972
gene_0585	gene_0585	gene_0585	-1.0566656558992	-0.7988229120119492
gene_0586	gene_0586	gene_0586	0.022335128090415886	0.2455556707143721
gene_0587	gene_0587	gene_0587	-0.42911973812466797	-0.6109547901348373
gene_0588	gene_0588	gene_0588	-0.624274829844608	-0.8921974109836077
gene_0589	gene_0589	gene_0589	-0.0036576900215353567	0.36163416885318744
gene_0590	gene_0590	gene_0590	-0.9325471720689759	-0.9603730297728503
gene_0591	gene_0591	gene_0591	-0.6252614265380482	-0.6055629540304661
gene_0592	gene_0592	gene_0592	-0.16600564510212337	0.004982028211318101
gene_0593	gene_0593	gene_0593	-0.5274683577084802	-0.4216700471773593
gene_0594	gene_0594	gene_0594	-1.7565233626007468	-1.929089893515941
gene_0595	gene_0595	gene_0595	-0.7727412467062452	-1.0727804924014066
gene_0596	gene_0596	gene_0596	-0.9800169138329952	-1.4115399374618511
gene_0597	gene_0597	gene_0597	0.22391823412306072	0.5509477331995838
gene_0598	gene_0598	gene_0598	0.19801510624649626	0.3342881032964298
gene_0599	gene_0599	gene_0599	-0.5204424367297381	-0.338133945979077
gene_0600	gene_0600	gene_0600	0.944248100910535	1.4568136986709557
gene_0601	gene_0601	gene_0601	-1.3206881460552962	-0.9909887680556773
gene_0602	gene_0602	gene_0602	-0.6772241656964019	-0.6160191624023765
gene_0603	gene_0603	gene_0603	-0.20076839502617694	-0.033481169928528315
gene_0604	gene_0604	gene_0604	-0.9341977235433002	-1.255518459279481
gene_0605	gene_0605	gene_0605	-0.3924169630720923	-0.4395229191738703
gene_0606	gene_0606	gene_0606	-2.3372406466606277	-2.556001933751387
gene_0607	gene_0607	gene_0607	0.3279798411056298	0.6053970297463701
gene_0608	gene_0608	gene_0608	0.15411441976669965	0.254544585058385
gene_0609	gene_0609	gene_0609	-1.9691987207241932	-2.2060560460439036
gene_0610	gene_0610	gene_0610	-0.5805451767741379	-0.5259378255141843
gene_0611	gene_0611	gene_0611	-0.016458005555440004	0.18654298314493667
gene_0612	gene_0612	gene_0612	-1.2383125066933507	-1.4452125531720146
gene_0613	gene_0613	gene_0613	-0.7555289801481115	-0.7511774133695241
gene_0614	gene_0614	gene_0614	-0.7015845740418076	-0.920387603889644
gene_0615	gene_0615	gene_0615	-1.5038645897113396	-1.5151667296848432
gene_0616	gene_0616	gene_0616	-1.2107639730886524	-1.0743594868721589
gene_0617	gene_0617	gene_0617	-0.09012138781552421	-0.11656749103369135
gene_0618	gene_0618	gene_0618	-1.4853626083604037	-1.7167392714764702
gene_0619	gene_0619	gene_0619	-0.6298729247303336	-0.5194712921660011
gene_0620	gene_0620	gene_0620	-0.8582237861991698	-0.65313768186283
gene_0621	gene_0621	gene_0621	-0.43230601845550237	-0.51029494726693
gene_0622	gene_0622	gene_0622	-0.8661013242446202	-0.30527445369618134
gene_0623	gene_0623	gene_0623	-0.3669632708476198	-0.43256440634465787
gene_0624	gene_0624	gene_0624	-1.3383236623572021	-1.9143906195613523
gene_0625	gene_0625	gene_0625	-0.2375066370361534	-0.11981379786444081
gene_0626	gene_0626	gene_0626	-0.5068029913873605	-0.6331537281425479
gene_0627	gene_0627	gene_0627	-1.5972962958255434	-1.8895833815548961
gene_0628	gene_0628	gene_0628	-0.44558222687692883	-0.03263024934515518
gene_0629	gene_0629	gene_0629	-0.3070595189102565	-0.08067105281433626
gene_0630	gene_0630	gene_0630	-2.052096567027708	-2.1571324169892323
gene_0631	gene_0631	gene_0631	-0.48206671556050473	-0.6620764034277302
gene_0632	gene_0632	gene_0632	-0.8824622038261878	-0.8212193287133568
gene_0633	gene_0633	gene_0633	-0.7431438189513359	-0.8937462795663997
gene_0634	gene_0634	gene_0634	-0.16870624273660983	0.09671984629515151
gene_0635	gene_0635	gene_0635	0.1861380336757951	0.3313608970698192
gene_0636	gene_0636	gene_0636	-0.9654768429593714	-0.6756964288158822
gene_0637	gene_0637	gene_0637	0.6037078861303324	1.099137365806713
gene_0638	gene_0638	gene_0638	-1.6070990980256548	-1.5640925595981061
gene_0639	gene_0639	gene_0639	-0.5944739922517	-0.4072707528282593
gene_0640	gene_0640	gene_0640	-1.8688388711015675	-2.003869836787751
gene_0641	gene_0641	gene_0641	-0.3641176247349717	-0.5325963673605693
gene_0642	gene_0642	gene_0642	-0.3643438406470137	-0.14442954395864124
gene_0643	gene_0643	gene_0643	-2.9155195880275073	-3.051179003814541
gene_0644	gene_0644	gene_0644	-2.3106567097014397	-2.3645667950029456
gene_0645	gene_0645	gene_0645	-0.324614049512546	-0.026671184206998322
gene_0646	gene_0646	gene_0646	-0.62661242414149	-0.7375003650280948
gene_0647	gene_0647	gene_0647	-0.6259185164311282	-0.6924958894134312
gene_0648	gene_0648	gene_0648	-0.045698303219981404	0.12432679009764798
gene_0649	gene_0649	gene_0649	-0.7463958555628476	-0.7155997258636949
gene_0650	gene_0650	gene_0650	-0.5627259491703804	-0.4921027056045701
gene_0651	gene_0651	gene_0651	-1.225951397274611	-1.3943918354116291
gene_0652	gene_0652	gene_0652	-1.1545345982615394	-1.5180963925226603
gene_0653	gene_0653	gene_0653	-0.706101830496917	-0.7036787116757437
gene_0654	gene_0654	gene_0654	-0.6361406682159361	-0.5272639213742245
gene_0655	gene_0655	gene_0655	-1.0566885637013608	-1.4267999325639555
gene_0656	gene_0656	gene_0656	-0.4644783337296555	-0.628393798391938
gene_0657	gene_0657	gene_0657	0.044863764829147355	0.33894322664809073
gene_0658	gene_0658	gene_0658	-0.17888381242174262	0.11489424037848095
gene_0659	gene_0659	gene_0659	-0.019627165222228342	0.08063298538146327
gene_0660	gene_0660	gene_0660	-1.4183879822511607	-1.6248476196094244
gene_0661	gene_0661	gene_0661	-0.799704734567817	-1.0590507336218604
gene_0662	gene_0662	gene_0662	-2.0089324229398615	-2.729828929292266
gene_0663	gene_0663	gene_0663	-0.1787127419270789	0.17433257128037397
gene_0664	gene_0664	gene_0664	-0.4336630115289177	-0.43150986464953883
gene_0665	gene_0665	gene_0665	-0.0085137729057651	0.14646461714073217
gene_0666	gene_0666	gene_0666	-1.027321069516807	-1.183515615018777
gene_0667	gene_0667	gene_0667	-1.3524789653347515	-1.373244123793463
gene_0668	gene_0668	gene_0668	-1.4001695275761183	-1.3474809955387692
gene_0669	gene_0669	gene_0669	-0.6498789950348676	-0.3540714070408905
gene_0670	gene_0670	gene_0670	-0.5540956085896122	-0.5676826782601125
gene_0671	gene_0671	gene_0671	-0.23282661194122692	-0.1384499635358915
gene_0672	gene_0672	gene_0672	-2.176249650357049	-3.025726667965897
gene_0673	gene_0673	gene_0673	-0.7503036772055365	-1.0731218144573984
gene_0674	gene_0674	gene_0674	-2.9246366948104603	-3.082250535878158
gene_0675	gene_0675	gene_0675	0.29944990412512157	0.49546790630654103
gene_0676	gene_0676	gene_0676	-1.299759856092047	-1.369328361238733
gene_0677	gene_0677	gene_0677	-0.2505199229245535	-0.2530216337149808
gene_0678	gene_0678	gene_0678	0.021858502660167894	0.20167872563386216
gene_0679	gene_0679	gene_0679	-0.6920048646288393	-1.0054225949699473
gene_0680	gene_0680	gene_0680	-0.7317209291064747	-0.7911138980408561
gene_0681	gene_0681	gene_0681	-0.7967713931221305	-1.0977140031923036
gene_0682	gene_0682	gene_0682	-1.8399813406224779	-2.0127934440367845
gene_0683	gene_0683	gene_0683	-3.066204925431914	-3.264835067818861
gene_0684	gene_0684	gene_0684	0.18660755894732445	0.4120259946777818
gene_0685	gene_0685	gene_0685	-0.6795413866769242	-0.3015017451714505
gene_0686	gene_0686	gene_0686	-0.7503862912809577	-0.7138640526742974
gene_0687	gene_0687	gene_0687	-0.5047982450048827	-0.6278149009571593
gene_0688	gene_0688	gene_0688	0.14668167453609518	0.3178761537544226
gene_0689	gene_0689	gene_0689	-1.3102350271666277	-1.7698568429975268
gene_0690	gene_0690	gene_0690	0.43094727518521736	0.9452845073116695
gene_0691	gene_0691	gene_0691	-0.6899604143190157	-0.988303283827433
gene_0692	gene_0692	gene_0692	-1.648527670994018	-2.272460897848549
gene_0693	gene_0693	gene_0693	-0.32699413658777426	-0.3075394632556361
gene_0694	gene_0694	gene_0694	-2.098298898605651	-2.258736761321402
gene_0695	gene_0695	gene_0695	-0.7944863054342417	-0.47417040742437233
gene_0696	gene_0696	gene_0696	-0.12283887851528176	0.03395962078888266
gene_0697	gene_0697	gene_0697	-0.7972827460568566	-0.9121794593768717
gene_0698	gene_0698	gene_0698	-1.1635512343244587	-1.150491697867788
gene_0699	gene_0699	gene_0699	-0.8516988185926447	-0.9714975329641915
gene_0700	gene_0700	gene_0700	-0.1331893190782983	0.1422166444276949
gene_0701	gene_0701	gene_0701	-0.4950511434458806	-0.13739973968481517
gene_0702	gene_0702	gene_0702	-0.05352119674540443	0.2474094275189935
gene_0703	gene_0703	gene_0703	-0.7141412559925825	-0.71547118986229
gene_0704	gene_0704	gene_0704	0.41563853733741546	0.6434179379407966
gene_0705	gene_0705	gene_0705	-2.2456540084015697	-2.5852527367706784
gene_0706	gene_0706	gene_0706	-0.8954369590852422	-1.0968366260572435
gene_0707	gene_0707	gene_0707	-0.18080161729578714	-0.14070108456678843
gene_0708	gene_0708	gene_0708	0.6586677149493997	1.0447348126002631
gene_0709	gene_0709	gene_0709	-0.5420079328581272	-0.3674832338985005
gene_0710	gene_0710	gene_0710	-1.0687683002598949	-1.182469343596148
gene_0711	gene_0711	gene_0711	-0.7905524625566082	-0.8906706037967589
gene_0712	gene_0712	gene_0712	-0.2616726168698205	-0.2212352014088245
gene_0713	gene_0713	gene_0713	-0.04931598907555603	-0.02462817460992263
gene_0714	gene_0714	gene_0714	-1.0350892549966977	-1.3850749630412078
gene_0715	gene_0715	gene_0715	-0.40972890826020303	-0.20836459319473957
gene_0716	gene_0716	gene_0716	-1.5097987078593493	-1.9564222534623856
gene_0717	gene_0717	gene_0717	-0.025418477746937066	0.19287385225714052
gene_0718	gene_0718	gene_0718	-0.7228999396225392	-0.4035755131143653
gene_0719	gene_0719	gene_0719	0.015004474546343799	0.2860695247744219
gene_0720	gene_0720	gene_0720	-0.07519476659340935	0.3843282902262508
gene_0721	gene_0721	gene_0721	-0.3620198292490926	0.09289886520248886
gene_0722	gene_0722	gene_0722	-0.7818433901050378	-1.1583788839133478
gene_0723	gene_0723	gene_0723	-0.7031510917777036	-0.6937306434672152
gene_0724	gene_0724	gene_0724	-0.2861859314581673	-0.367961997287752
gene_0725	gene_0725	gene_0725	-0.3748557295016253	-0.3583552370107538
gene_0726	gene_0726	gene_0726	-0.5567523521776934	-0.28874798557014114
gene_0727	gene_0727	gene_0727	-1.6551511006309816	-1.8453150464406711
gene_0728	gene_0728	gene_0728	-1.882149127660713	-1.9672268594651006
gene_0729	gene_0729	gene_0729	-0.5039468933638429	-0.7727593032847864
gene_0730	gene_0730	gene_0730	-0.2823530324790339	-0.17229380449216336
gene_0731	gene_0731	gene_0731	-0.12352941743658337	0.07756305601482917
gene_0732	gene_0732	gene_0732	-1.3303621182700087	-1.3773339065536203
gene_0733	gene_0733	gene_0733	-0.28164064557362967	-0.35871407767965663
gene_0734	gene_0734	gene_0734	-0.7200363001310921	-0.6952663404471982
gene_0735	gene_0735	gene_0735	-0.37925732238235	-0.5104190850834001
gene_0736	gene_0736	gene_0736	0.7840622279894344	1.2495005321221062
gene_0737	gene_0737	gene_0737	-0.10031715145477742	0.05794091200860001
gene_0738	gene_0738	gene_0738	-0.19398102277350454	0.018967361490466794
gene_0739	gene_0739	gene_0739	-0.20423853094891004	-0.19239487369538985
gene_0740	gene_0740	gene_0740	-0.738932192948318	-0.9549726752107752
gene_0741	gene_0741	gene_0741	0.06026248224480223	0.12017188483023836
gene_0742	gene_0742	gene_0742	0.38964285246554264	0.7037504913143156
gene_0743	gene_0743	gene_0743	-0.41202972636954416	-0.5318445826399317
gene_0744	gene_0744	gene_0744	0.02357525017158841	0.2756153314609358
gene_0745	gene_0745	gene_0745	-0.6368904848963894	-0.7087823425913258
